"year","month","time","ts","hdi","hwi","hhi","hdwi"
1604,10,"1604-10-15 00:00:00",1604.79,-0.020291,0,-0.020291,-0.020291
1604,11,"1604-11-15 00:00:00",1604.88,-0.020291,0,-0.020291,-0.020291
1604,12,"1604-12-15 00:00:00",1604.96,0,1.840574,1.840574,1.840574
1605,1,"1605-1-15 00:00:00",1605.04,-0.015052,1.840574,1.840574,1.825522
1605,2,"1605-2-15 00:00:00",1605.12,0,1.945726,1.945726,1.945726
1605,3,"1605-3-15 00:00:00",1605.21,-1.5,0,-1.5,-1.5
1605,4,"1605-4-15 00:00:00",1605.29,-0.64058,0.905199,0.905199,0.264619
1605,5,"1605-5-15 00:00:00",1605.38,-0.015052,0.599997,0.599997,0.584945
1605,6,"1605-6-15 00:00:00",1605.46,-0.020291,0,-0.020291,-0.020291
1605,7,"1605-7-15 00:00:00",1605.54,-0.020291,0,-0.020291,-0.020291
1605,8,"1605-8-15 00:00:00",1605.62,-0.935303,0,-0.935303,-0.935303
1605,9,"1605-9-15 00:00:00",1605.71,-1.881156,0,-1.881156,-1.881156
1605,10,"1605-10-15 00:00:00",1605.79,-1.994056,0,-1.994056,-1.994056
1605,11,"1605-11-15 00:00:00",1605.88,-1.699757,0,-1.699757,-1.699757
1605,12,"1605-12-15 00:00:00",1605.96,-0.020291,0,-0.020291,-0.020291
1606,1,"1606-1-15 00:00:00",1606.04,-0.020291,0,-0.020291,-0.020291
1606,2,"1606-2-15 00:00:00",1606.12,-0.020291,0,-0.020291,-0.020291
1606,3,"1606-3-15 00:00:00",1606.21,-1.5,0,-1.5,-1.5
1606,4,"1606-4-15 00:00:00",1606.29,-1.260868,0,-1.260868,-1.260868
1606,5,"1606-5-15 00:00:00",1606.38,-0.020291,0,-0.020291,-0.020291
1606,6,"1606-6-15 00:00:00",1606.46,0,0.905199,0.905199,0.905199
1606,7,"1606-7-15 00:00:00",1606.54,0,1.220285,1.220285,1.220285
1606,8,"1606-8-15 00:00:00",1606.62,0,2.06315,2.06315,2.06315
1606,9,"1606-9-15 00:00:00",1606.71,-1.5,0.599997,-1.5,-0.900003
1606,10,"1606-10-15 00:00:00",1606.79,-1.260868,0,-1.260868,-1.260868
1606,11,"1606-11-15 00:00:00",1606.88,0,1.5,1.5,1.5
1606,12,"1606-12-15 00:00:00",1606.96,-1.5,0,-1.5,-1.5
1607,1,"1607-1-15 00:00:00",1607.04,-2,0,-2,-2
1607,2,"1607-2-15 00:00:00",1607.12,-2,0,-2,-2
1607,3,"1607-3-15 00:00:00",1607.21,0,1.840574,1.840574,1.840574
1607,4,"1607-4-15 00:00:00",1607.29,-0.935303,1.220285,1.220285,0.284982
1607,5,"1607-5-15 00:00:00",1607.38,-0.64058,0,-0.64058,-0.64058
1607,6,"1607-6-15 00:00:00",1607.46,-0.935303,0,-0.935303,-0.935303
1607,7,"1607-7-15 00:00:00",1607.54,0,1.5,1.5,1.5
1607,8,"1607-8-15 00:00:00",1607.62,-1.5,0,-1.5,-1.5
1607,9,"1607-9-15 00:00:00",1607.71,-1.260868,0,-1.260868,-1.260868
1607,10,"1607-10-15 00:00:00",1607.79,-0.020291,0,-0.020291,-0.020291
1607,11,"1607-11-15 00:00:00",1607.88,0,1.840574,1.840574,1.840574
1607,12,"1607-12-15 00:00:00",1607.96,0,2,2,2
1608,1,"1608-1-15 00:00:00",1608.04,0,2.06315,2.06315,2.06315
1608,2,"1608-2-15 00:00:00",1608.12,-0.015052,2.06315,2.06315,2.048098
1608,3,"1608-3-15 00:00:00",1608.21,-0.020291,0,-0.020291,-0.020291
1608,4,"1608-4-15 00:00:00",1608.29,-0.935303,0,-0.935303,-0.935303
1608,5,"1608-5-15 00:00:00",1608.38,0,2.093663,2.093663,2.093663
1608,6,"1608-6-15 00:00:00",1608.46,0,2.217666,2.217666,2.217666
1608,7,"1608-7-15 00:00:00",1608.54,-0.935303,0,-0.935303,-0.935303
1608,8,"1608-8-15 00:00:00",1608.62,-1.260868,0,-1.260868,-1.260868
1608,9,"1608-9-15 00:00:00",1608.71,-0.64058,0,-0.64058,-0.64058
1608,10,"1608-10-15 00:00:00",1608.79,-0.020291,0,-0.020291,-0.020291
1608,11,"1608-11-15 00:00:00",1608.88,0,1.5,1.5,1.5
1608,12,"1608-12-15 00:00:00",1608.96,-0.015052,1.220285,1.220285,1.205233
1609,1,"1609-1-15 00:00:00",1609.04,-0.020291,0,-0.020291,-0.020291
1609,2,"1609-2-15 00:00:00",1609.12,-0.935303,0,-0.935303,-0.935303
1609,3,"1609-3-15 00:00:00",1609.21,0,1.5,1.5,1.5
1609,4,"1609-4-15 00:00:00",1609.29,-1.5,0,-1.5,-1.5
1609,5,"1609-5-15 00:00:00",1609.38,-1.260868,0,-1.260868,-1.260868
1609,6,"1609-6-15 00:00:00",1609.46,-0.020291,0,-0.020291,-0.020291
1609,7,"1609-7-15 00:00:00",1609.54,-2.117858,0,-2.117858,-2.117858
1609,8,"1609-8-15 00:00:00",1609.62,-2.239553,0,-2.239553,-2.239553
1609,9,"1609-9-15 00:00:00",1609.71,-2.024262,0,-2.024262,-2.024262
1609,10,"1609-10-15 00:00:00",1609.79,-2.535959,0,-2.535959,-2.535959
1609,11,"1609-11-15 00:00:00",1609.88,-2.291418,0,-2.291418,-2.291418
1609,12,"1609-12-15 00:00:00",1609.96,-2.147171,0,-2.147171,-2.147171
1610,1,"1610-1-15 00:00:00",1610.04,-2.026272,0,-2.026272,-2.026272
1610,2,"1610-2-15 00:00:00",1610.12,-0.020291,0,-0.020291,-0.020291
1610,3,"1610-3-15 00:00:00",1610.21,0,1.5,1.5,1.5
1610,4,"1610-4-15 00:00:00",1610.29,0,1.840574,1.840574,1.840574
1610,5,"1610-5-15 00:00:00",1610.38,-0.015052,0.599997,0.599997,0.584945
1610,6,"1610-6-15 00:00:00",1610.46,-0.020291,0,-0.020291,-0.020291
1610,7,"1610-7-15 00:00:00",1610.54,0,0.905199,0.905199,0.905199
1610,8,"1610-8-15 00:00:00",1610.62,-0.015052,0.599997,0.599997,0.584945
1610,9,"1610-9-15 00:00:00",1610.71,-0.020291,0,-0.020291,-0.020291
1610,10,"1610-10-15 00:00:00",1610.79,-0.935303,0,-0.935303,-0.935303
1610,11,"1610-11-15 00:00:00",1610.88,-0.020291,0.905199,0.905199,0.884908
1610,12,"1610-12-15 00:00:00",1610.96,-0.015052,0.599997,0.599997,0.584945
1611,1,"1611-1-15 00:00:00",1611.04,-0.020291,0,-0.020291,-0.020291
1611,2,"1611-2-15 00:00:00",1611.12,-0.020291,0,-0.020291,-0.020291
1611,3,"1611-3-15 00:00:00",1611.21,-0.935303,0,-0.935303,-0.935303
1611,4,"1611-4-15 00:00:00",1611.29,-1.881156,0,-1.881156,-1.881156
1611,5,"1611-5-15 00:00:00",1611.38,-1.994056,0,-1.994056,-1.994056
1611,6,"1611-6-15 00:00:00",1611.46,0,1.5,1.5,1.5
1611,7,"1611-7-15 00:00:00",1611.54,-0.015052,1.220285,1.220285,1.205233
1611,8,"1611-8-15 00:00:00",1611.62,-1.881156,0,-1.881156,-1.881156
1611,9,"1611-9-15 00:00:00",1611.71,-1.881156,0,-1.881156,-1.881156
1611,10,"1611-10-15 00:00:00",1611.79,0,1.5,1.5,1.5
1611,11,"1611-11-15 00:00:00",1611.88,-0.015052,1.220285,1.220285,1.205233
1611,12,"1611-12-15 00:00:00",1611.96,-0.020291,0,-0.020291,-0.020291
1612,1,"1612-1-15 00:00:00",1612.04,0,1.645049,1.645049,1.645049
1612,2,"1612-2-15 00:00:00",1612.12,0,1.840574,1.840574,1.840574
1612,3,"1612-3-15 00:00:00",1612.21,-0.015052,0.599997,0.599997,0.584945
1612,4,"1612-4-15 00:00:00",1612.29,-0.020291,0,-0.020291,-0.020291
1612,5,"1612-5-15 00:00:00",1612.38,-1.5,0,-1.5,-1.5
1612,6,"1612-6-15 00:00:00",1612.46,-1.260868,0,-1.260868,-1.260868
1612,7,"1612-7-15 00:00:00",1612.54,-1.501583,0,-1.501583,-1.501583
1612,8,"1612-8-15 00:00:00",1612.62,-1.699757,0,-1.699757,-1.699757
1612,9,"1612-9-15 00:00:00",1612.71,-2.239553,0,-2.239553,-2.239553
1612,10,"1612-10-15 00:00:00",1612.79,-2.024262,0,-2.024262,-2.024262
1612,11,"1612-11-15 00:00:00",1612.88,-0.020291,0,-0.020291,-0.020291
1612,12,"1612-12-15 00:00:00",1612.96,-0.020291,0,-0.020291,-0.020291
1613,1,"1613-1-15 00:00:00",1613.04,0,0.905199,0.905199,0.905199
1613,2,"1613-2-15 00:00:00",1613.12,0,1.220285,1.220285,1.220285
1613,3,"1613-3-15 00:00:00",1613.21,-0.015052,0.599997,0.599997,0.584945
1613,4,"1613-4-15 00:00:00",1613.29,-0.935303,0,-0.935303,-0.935303
1613,5,"1613-5-15 00:00:00",1613.38,-1.260868,0,-1.260868,-1.260868
1613,6,"1613-6-15 00:00:00",1613.46,0,1.5,1.5,1.5
1613,7,"1613-7-15 00:00:00",1613.54,-0.015052,1.220285,1.220285,1.205233
1613,8,"1613-8-15 00:00:00",1613.62,-0.020291,0,-0.020291,-0.020291
1613,9,"1613-9-15 00:00:00",1613.71,-0.020291,0,-0.020291,-0.020291
1613,10,"1613-10-15 00:00:00",1613.79,-1.5,0,-1.5,-1.5
1613,11,"1613-11-15 00:00:00",1613.88,-0.64058,0.905199,0.905199,0.264619
1613,12,"1613-12-15 00:00:00",1613.96,0,1.840574,1.840574,1.840574
1614,1,"1614-1-15 00:00:00",1614.04,0,2,2,2
1614,2,"1614-2-15 00:00:00",1614.12,0,2.899351,2.899351,2.899351
1614,3,"1614-3-15 00:00:00",1614.21,0,2.915802,2.915802,2.915802
1614,4,"1614-4-15 00:00:00",1614.29,-0.015052,2.623004,2.623004,2.607952
1614,5,"1614-5-15 00:00:00",1614.38,-0.020291,2.397731,2.397731,2.37744
1614,6,"1614-6-15 00:00:00",1614.46,0,2.499484,2.499484,2.499484
1614,7,"1614-7-15 00:00:00",1614.54,0,2.596674,2.596674,2.596674
1614,8,"1614-8-15 00:00:00",1614.62,-0.015052,2.441495,2.441495,2.426443
1614,9,"1614-9-15 00:00:00",1614.71,0,2.689704,2.689704,2.689704
1614,10,"1614-10-15 00:00:00",1614.79,0,2.441495,2.441495,2.441495
1614,11,"1614-11-15 00:00:00",1614.88,0,3.088539,3.088539,3.088539
1614,12,"1614-12-15 00:00:00",1614.96,-0.015052,2.093663,2.093663,2.078611
1615,1,"1615-1-15 00:00:00",1615.04,-1.5,0,-1.5,-1.5
1615,2,"1615-2-15 00:00:00",1615.12,-2,0,-2,-2
1615,3,"1615-3-15 00:00:00",1615.21,-2.535959,0,-2.535959,-2.535959
1615,4,"1615-4-15 00:00:00",1615.29,-2.535959,0,-2.535959,-2.535959
1615,5,"1615-5-15 00:00:00",1615.38,-2.239553,0,-2.239553,-2.239553
1615,6,"1615-6-15 00:00:00",1615.46,-3,0,-3,-3
1615,7,"1615-7-15 00:00:00",1615.54,-3,0,-3,-3
1615,8,"1615-8-15 00:00:00",1615.62,-3,0,-3,-3
1615,9,"1615-9-15 00:00:00",1615.71,-3.515527,0,-3.515527,-3.515527
1615,10,"1615-10-15 00:00:00",1615.79,-3.515527,0,-3.515527,-3.515527
1615,11,"1615-11-15 00:00:00",1615.88,-3.80398,0,-3.80398,-3.80398
1615,12,"1615-12-15 00:00:00",1615.96,-3.847612,0,-3.847612,-3.847612
1616,1,"1616-1-15 00:00:00",1616.04,-3.623865,0,-3.623865,-3.623865
1616,2,"1616-2-15 00:00:00",1616.12,-3.267318,0,-3.267318,-3.267318
1616,3,"1616-3-15 00:00:00",1616.21,-3.267318,0,-3.267318,-3.267318
1616,4,"1616-4-15 00:00:00",1616.29,-3.568875,0,-3.568875,-3.568875
1616,5,"1616-5-15 00:00:00",1616.38,-3.623865,0,-3.623865,-3.623865
1616,6,"1616-6-15 00:00:00",1616.46,-3.400118,0,-3.400118,-3.400118
1616,7,"1616-7-15 00:00:00",1616.54,-3.623865,0,-3.623865,-3.623865
1616,8,"1616-8-15 00:00:00",1616.62,-3.763736,0,-3.763736,-3.763736
1616,9,"1616-9-15 00:00:00",1616.71,-3.80398,0,-3.80398,-3.80398
1616,10,"1616-10-15 00:00:00",1616.79,-3.623865,0,-3.623865,-3.623865
1616,11,"1616-11-15 00:00:00",1616.88,-3.400118,0,-3.400118,-3.400118
1616,12,"1616-12-15 00:00:00",1616.96,-3.176371,0,-3.176371,-3.176371
1617,1,"1617-1-15 00:00:00",1617.04,-3.267318,0,-3.267318,-3.267318
1617,2,"1617-2-15 00:00:00",1617.12,-3.33377,0,-3.33377,-3.33377
1617,3,"1617-3-15 00:00:00",1617.21,-2.52269,0.905199,-2.52269,-1.617491
1617,4,"1617-4-15 00:00:00",1617.29,0,1.220285,1.220285,1.220285
1617,5,"1617-5-15 00:00:00",1617.38,-0.015052,0.599997,0.599997,0.584945
1617,6,"1617-6-15 00:00:00",1617.46,0,1.645049,1.645049,1.645049
1617,7,"1617-7-15 00:00:00",1617.54,-0.015052,1.220285,1.220285,1.205233
1617,8,"1617-8-15 00:00:00",1617.62,0,1.945726,1.945726,1.945726
1617,9,"1617-9-15 00:00:00",1617.71,0,2.093663,2.093663,2.093663
1617,10,"1617-10-15 00:00:00",1617.79,-0.015052,0.599997,0.599997,0.584945
1617,11,"1617-11-15 00:00:00",1617.88,-0.020291,0,-0.020291,-0.020291
1617,12,"1617-12-15 00:00:00",1617.96,0,2.193285,2.193285,2.193285
1618,1,"1618-1-15 00:00:00",1618.04,0,2.499484,2.499484,2.499484
1618,2,"1618-2-15 00:00:00",1618.12,0,2.596674,2.596674,2.596674
1618,3,"1618-3-15 00:00:00",1618.21,-0.015052,2.441495,2.441495,2.426443
1618,4,"1618-4-15 00:00:00",1618.29,-0.020291,2.06958,2.06958,2.049289
1618,5,"1618-5-15 00:00:00",1618.38,-0.020291,0,-0.020291,-0.020291
1618,6,"1618-6-15 00:00:00",1618.46,0,2.093663,2.093663,2.093663
1618,7,"1618-7-15 00:00:00",1618.54,0,2.217666,2.217666,2.217666
1618,8,"1618-8-15 00:00:00",1618.62,-0.015052,2.06958,2.06958,2.054528
1618,9,"1618-9-15 00:00:00",1618.71,0,2.193285,2.193285,2.193285
1618,10,"1618-10-15 00:00:00",1618.79,0,1.220285,1.220285,1.220285
1618,11,"1618-11-15 00:00:00",1618.88,0,1.220285,1.220285,1.220285
1618,12,"1618-12-15 00:00:00",1618.96,-0.935303,0,-0.935303,-0.935303
1619,1,"1619-1-15 00:00:00",1619.04,-1.260868,0,-1.260868,-1.260868
1619,2,"1619-2-15 00:00:00",1619.12,-1.501583,0,-1.501583,-1.501583
1619,3,"1619-3-15 00:00:00",1619.21,-0.020291,0.905199,0.905199,0.884908
1619,4,"1619-4-15 00:00:00",1619.29,-0.015052,0.599997,0.599997,0.584945
1619,5,"1619-5-15 00:00:00",1619.38,-1.5,0,-1.5,-1.5
1619,6,"1619-6-15 00:00:00",1619.46,-2,0,-2,-2
1619,7,"1619-7-15 00:00:00",1619.54,-1.501583,0.905199,-1.501583,-0.596384
1619,8,"1619-8-15 00:00:00",1619.62,0,1.220285,1.220285,1.220285
1619,9,"1619-9-15 00:00:00",1619.71,-0.935303,0,-0.935303,-0.935303
1619,10,"1619-10-15 00:00:00",1619.79,-0.020291,0.905199,0.905199,0.884908
1619,11,"1619-11-15 00:00:00",1619.88,-0.015052,0.599997,0.599997,0.584945
1619,12,"1619-12-15 00:00:00",1619.96,0,0.905199,0.905199,0.905199
1620,1,"1620-1-15 00:00:00",1620.04,-0.015052,0.599997,0.599997,0.584945
1620,2,"1620-2-15 00:00:00",1620.12,0,0.905199,0.905199,0.905199
1620,3,"1620-3-15 00:00:00",1620.21,-0.015052,0.599997,0.599997,0.584945
1620,4,"1620-4-15 00:00:00",1620.29,0,0.905199,0.905199,0.905199
1620,5,"1620-5-15 00:00:00",1620.38,-0.015052,0.599997,0.599997,0.584945
1620,6,"1620-6-15 00:00:00",1620.46,-0.020291,0,-0.020291,-0.020291
1620,7,"1620-7-15 00:00:00",1620.54,-0.020291,0,-0.020291,-0.020291
1620,8,"1620-8-15 00:00:00",1620.62,-0.935303,0,-0.935303,-0.935303
1620,9,"1620-9-15 00:00:00",1620.71,-0.64058,0,-0.64058,-0.64058
1620,10,"1620-10-15 00:00:00",1620.79,-0.020291,0,-0.020291,-0.020291
1620,11,"1620-11-15 00:00:00",1620.88,-0.020291,0,-0.020291,-0.020291
1620,12,"1620-12-15 00:00:00",1620.96,-0.020291,0,-0.020291,-0.020291
1621,1,"1621-1-15 00:00:00",1621.04,-1.5,0,-1.5,-1.5
1621,2,"1621-2-15 00:00:00",1621.12,-1.260868,0,-1.260868,-1.260868
1621,3,"1621-3-15 00:00:00",1621.21,-0.020291,0,-0.020291,-0.020291
1621,4,"1621-4-15 00:00:00",1621.29,-0.020291,0,-0.020291,-0.020291
1621,5,"1621-5-15 00:00:00",1621.38,-0.020291,0,-0.020291,-0.020291
1621,6,"1621-6-15 00:00:00",1621.46,-0.935303,0,-0.935303,-0.935303
1621,7,"1621-7-15 00:00:00",1621.54,-0.64058,0,-0.64058,-0.64058
1621,8,"1621-8-15 00:00:00",1621.62,-0.020291,0,-0.020291,-0.020291
1621,9,"1621-9-15 00:00:00",1621.71,-0.020291,0,-0.020291,-0.020291
1621,10,"1621-10-15 00:00:00",1621.79,-0.935303,0,-0.935303,-0.935303
1621,11,"1621-11-15 00:00:00",1621.88,-1.881156,0,-1.881156,-1.881156
1621,12,"1621-12-15 00:00:00",1621.96,-1.501583,0,-1.501583,-1.501583
1622,1,"1622-1-15 00:00:00",1622.04,-0.020291,0,-0.020291,-0.020291
1622,2,"1622-2-15 00:00:00",1622.12,-0.935303,0,-0.935303,-0.935303
1622,3,"1622-3-15 00:00:00",1622.21,0,1.5,1.5,1.5
1622,4,"1622-4-15 00:00:00",1622.29,0,2,2,2
1622,5,"1622-5-15 00:00:00",1622.38,-0.015052,2,2,1.984948
1622,6,"1622-6-15 00:00:00",1622.46,-0.020291,2.06315,2.06315,2.042859
1622,7,"1622-7-15 00:00:00",1622.54,0,2.179323,2.179323,2.179323
1622,8,"1622-8-15 00:00:00",1622.62,-0.015052,0.599997,0.599997,0.584945
1622,9,"1622-9-15 00:00:00",1622.71,-0.935303,0,-0.935303,-0.935303
1622,10,"1622-10-15 00:00:00",1622.79,-0.64058,0,-0.64058,-0.64058
1622,11,"1622-11-15 00:00:00",1622.88,-0.020291,0,-0.020291,-0.020291
1622,12,"1622-12-15 00:00:00",1622.96,-0.020291,0,-0.020291,-0.020291
1623,1,"1623-1-15 00:00:00",1623.04,-0.935303,0,-0.935303,-0.935303
1623,2,"1623-2-15 00:00:00",1623.12,-1.260868,0,-1.260868,-1.260868
1623,3,"1623-3-15 00:00:00",1623.21,-1.994056,0,-1.994056,-1.994056
1623,4,"1623-4-15 00:00:00",1623.29,-2.535959,0,-2.535959,-2.535959
1623,5,"1623-5-15 00:00:00",1623.38,0,1.5,1.5,1.5
1623,6,"1623-6-15 00:00:00",1623.46,0,2,2,2
1623,7,"1623-7-15 00:00:00",1623.54,-1.5,0,-1.5,-1.5
1623,8,"1623-8-15 00:00:00",1623.62,-2,0,-2,-2
1623,9,"1623-9-15 00:00:00",1623.71,-2,0,-2,-2
1623,10,"1623-10-15 00:00:00",1623.79,-2.535959,0,-2.535959,-2.535959
1623,11,"1623-11-15 00:00:00",1623.88,-2.976033,0,-2.976033,-2.976033
1623,12,"1623-12-15 00:00:00",1623.96,-2.024262,1.5,-2.024262,-0.524262
1624,1,"1624-1-15 00:00:00",1624.04,0,2,2,2
1624,2,"1624-2-15 00:00:00",1624.12,-0.935303,0.599997,-0.935303,-0.335306
1624,3,"1624-3-15 00:00:00",1624.21,0,2.06315,2.06315,2.06315
1624,4,"1624-4-15 00:00:00",1624.29,-0.935303,0.599997,-0.935303,-0.335306
1624,5,"1624-5-15 00:00:00",1624.38,-1.260868,0,-1.260868,-1.260868
1624,6,"1624-6-15 00:00:00",1624.46,-0.64058,0,-0.64058,-0.64058
1624,7,"1624-7-15 00:00:00",1624.54,-0.020291,0,-0.020291,-0.020291
1624,8,"1624-8-15 00:00:00",1624.62,-0.020291,0,-0.020291,-0.020291
1624,9,"1624-9-15 00:00:00",1624.71,-0.935303,0,-0.935303,-0.935303
1624,10,"1624-10-15 00:00:00",1624.79,-0.64058,0,-0.64058,-0.64058
1624,11,"1624-11-15 00:00:00",1624.88,0,1.840574,1.840574,1.840574
1624,12,"1624-12-15 00:00:00",1624.96,0,2.06315,2.06315,2.06315
1625,1,"1625-1-15 00:00:00",1625.04,0,2.899351,2.899351,2.899351
1625,2,"1625-2-15 00:00:00",1625.12,-0.015052,2.899351,2.899351,2.884299
1625,3,"1625-3-15 00:00:00",1625.21,0,3,3,3
1625,4,"1625-4-15 00:00:00",1625.29,0,3,3,3
1625,5,"1625-5-15 00:00:00",1625.38,-0.015052,3,3,2.984948
1625,6,"1625-6-15 00:00:00",1625.46,-0.020291,3,3,2.979709
1625,7,"1625-7-15 00:00:00",1625.54,-0.935303,2.596674,2.596674,1.661371
1625,8,"1625-8-15 00:00:00",1625.62,-1.881156,0,-1.881156,-1.881156
1625,9,"1625-9-15 00:00:00",1625.71,-1.994056,0,-1.994056,-1.994056
1625,10,"1625-10-15 00:00:00",1625.79,-1.699757,0,-1.699757,-1.699757
1625,11,"1625-11-15 00:00:00",1625.88,-1.699757,0,-1.699757,-1.699757
1625,12,"1625-12-15 00:00:00",1625.96,-2.35621,0,-2.35621,-2.35621
1626,1,"1626-1-15 00:00:00",1626.04,-0.64058,0.905199,0.905199,0.264619
1626,2,"1626-2-15 00:00:00",1626.12,-2.573235,0,-2.573235,-2.573235
1626,3,"1626-3-15 00:00:00",1626.21,-2.410718,0,-2.410718,-2.410718
1626,4,"1626-4-15 00:00:00",1626.29,-2.52269,0,-2.52269,-2.52269
1626,5,"1626-5-15 00:00:00",1626.38,-3.098665,0,-3.098665,-3.098665
1626,6,"1626-6-15 00:00:00",1626.46,-3.176371,0,-3.176371,-3.176371
1626,7,"1626-7-15 00:00:00",1626.54,-2.688157,0,-2.688157,-2.688157
1626,8,"1626-8-15 00:00:00",1626.62,-2.026272,1.5,-2.026272,-0.526272
1626,9,"1626-9-15 00:00:00",1626.71,-2.573235,0,-2.573235,-2.573235
1626,10,"1626-10-15 00:00:00",1626.79,-2.674265,0,-2.674265,-2.674265
1626,11,"1626-11-15 00:00:00",1626.88,-2.7709,0,-2.7709,-2.7709
1626,12,"1626-12-15 00:00:00",1626.96,-2.535959,0,-2.535959,-2.535959
1627,1,"1627-1-15 00:00:00",1627.04,0,1.5,1.5,1.5
1627,2,"1627-2-15 00:00:00",1627.12,0,2,2,2
1627,3,"1627-3-15 00:00:00",1627.21,-0.935303,0,-0.935303,-0.935303
1627,4,"1627-4-15 00:00:00",1627.29,-0.020291,1.645049,1.645049,1.624758
1627,5,"1627-5-15 00:00:00",1627.38,0,1.220285,1.220285,1.220285
1627,6,"1627-6-15 00:00:00",1627.46,0,1.220285,1.220285,1.220285
1627,7,"1627-7-15 00:00:00",1627.54,0,2.397731,2.397731,2.397731
1627,8,"1627-8-15 00:00:00",1627.62,0,2.499484,2.499484,2.499484
1627,9,"1627-9-15 00:00:00",1627.71,0,2.596674,2.596674,2.596674
1627,10,"1627-10-15 00:00:00",1627.79,0,2.689704,2.689704,2.689704
1627,11,"1627-11-15 00:00:00",1627.88,-0.015052,2.217666,2.217666,2.202614
1627,12,"1627-12-15 00:00:00",1627.96,-0.020291,2.06958,2.06958,2.049289
1628,1,"1628-1-15 00:00:00",1628.04,0,2.193285,2.193285,2.193285
1628,2,"1628-2-15 00:00:00",1628.12,-0.935303,0,-0.935303,-0.935303
1628,3,"1628-3-15 00:00:00",1628.21,-1.881156,0,-1.881156,-1.881156
1628,4,"1628-4-15 00:00:00",1628.29,-0.64058,0.905199,0.905199,0.264619
1628,5,"1628-5-15 00:00:00",1628.38,-0.015052,0.599997,0.599997,0.584945
1628,6,"1628-6-15 00:00:00",1628.46,-0.020291,0,-0.020291,-0.020291
1628,7,"1628-7-15 00:00:00",1628.54,0,0.905199,0.905199,0.905199
1628,8,"1628-8-15 00:00:00",1628.62,-1.5,0,-1.5,-1.5
1628,9,"1628-9-15 00:00:00",1628.71,-1.260868,0,-1.260868,-1.260868
1628,10,"1628-10-15 00:00:00",1628.79,-0.020291,0,-0.020291,-0.020291
1628,11,"1628-11-15 00:00:00",1628.88,-0.020291,0,-0.020291,-0.020291
1628,12,"1628-12-15 00:00:00",1628.96,0,1.5,1.5,1.5
1629,1,"1629-1-15 00:00:00",1629.04,-0.015052,1.220285,1.220285,1.205233
1629,2,"1629-2-15 00:00:00",1629.12,-0.020291,0,-0.020291,-0.020291
1629,3,"1629-3-15 00:00:00",1629.21,-0.935303,0,-0.935303,-0.935303
1629,4,"1629-4-15 00:00:00",1629.29,-0.64058,0,-0.64058,-0.64058
1629,5,"1629-5-15 00:00:00",1629.38,-0.020291,0,-0.020291,-0.020291
1629,6,"1629-6-15 00:00:00",1629.46,-1.5,0,-1.5,-1.5
1629,7,"1629-7-15 00:00:00",1629.54,-0.64058,0.905199,0.905199,0.264619
1629,8,"1629-8-15 00:00:00",1629.62,-1.994056,0,-1.994056,-1.994056
1629,9,"1629-9-15 00:00:00",1629.71,-1.881156,0,-1.881156,-1.881156
1629,10,"1629-10-15 00:00:00",1629.79,-2.239553,0,-2.239553,-2.239553
1629,11,"1629-11-15 00:00:00",1629.88,-2.95406,0,-2.95406,-2.95406
1629,12,"1629-12-15 00:00:00",1629.96,-2.239553,0.905199,-2.239553,-1.334354
1630,1,"1630-1-15 00:00:00",1630.04,-2.35621,0,-2.35621,-2.35621
1630,2,"1630-2-15 00:00:00",1630.12,-0.020291,0.905199,0.905199,0.884908
1630,3,"1630-3-15 00:00:00",1630.21,-2.026272,0,-2.026272,-2.026272
1630,4,"1630-4-15 00:00:00",1630.29,-0.64058,0,-0.64058,-0.64058
1630,5,"1630-5-15 00:00:00",1630.38,-2.026272,0,-2.026272,-2.026272
1630,6,"1630-6-15 00:00:00",1630.46,-1.881156,0,-1.881156,-1.881156
1630,7,"1630-7-15 00:00:00",1630.54,-2.274481,0,-2.274481,-2.274481
1630,8,"1630-8-15 00:00:00",1630.62,-2.95406,0,-2.95406,-2.95406
1630,9,"1630-9-15 00:00:00",1630.71,-2.607793,0,-2.607793,-2.607793
1630,10,"1630-10-15 00:00:00",1630.79,-2.024262,0.905199,-2.024262,-1.119063
1630,11,"1630-11-15 00:00:00",1630.88,-2.467359,0,-2.467359,-2.467359
1630,12,"1630-12-15 00:00:00",1630.96,-2.573235,0,-2.573235,-2.573235
1631,1,"1631-1-15 00:00:00",1631.04,-2.410718,0,-2.410718,-2.410718
1631,2,"1631-2-15 00:00:00",1631.12,-2.274481,0,-2.274481,-2.274481
1631,3,"1631-3-15 00:00:00",1631.21,-2.026272,0,-2.026272,-2.026272
1631,4,"1631-4-15 00:00:00",1631.29,-2.026272,0,-2.026272,-2.026272
1631,5,"1631-5-15 00:00:00",1631.38,-1.881156,0,-1.881156,-1.881156
1631,6,"1631-6-15 00:00:00",1631.46,-1.501583,0,-1.501583,-1.501583
1631,7,"1631-7-15 00:00:00",1631.54,-2.147171,0,-2.147171,-2.147171
