"year","month","time","ts","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1588,2,"1588-2-15 00:00:00",1588.12,-0.063518,-1.143805,-1.80965,-1.664494,-1.565714,-1.388574,-2.086178,-2.251071,-1.981572,-2.001296,-2.065549,-2.153949
1588,3,"1588-3-15 00:00:00",1588.21,0.684869,0.421364,-0.541294,-1.225278,-1.19092,-1.162713,-1.043489,-1.722196,-1.907356,-1.67949,-1.71854,-1.79708
1588,4,"1588-4-15 00:00:00",1588.29,2.348093,2.056781,1.604446,0.619127,-0.128348,-0.21489,-0.277321,-0.235979,-0.92669,-1.151797,-0.979541,-1.053305
1588,5,"1588-5-15 00:00:00",1588.38,-1.225012,0.761609,0.976869,0.802225,0.049217,-0.564744,-0.608824,-0.639364,-0.578543,-1.210697,-1.411498,-1.23732
1588,6,"1588-6-15 00:00:00",1588.46,1.597148,0.252361,1.469791,1.565927,1.356099,0.629653,0.018778,-0.066842,-0.13225,-0.105829,-0.731046,-0.94747
1588,7,"1588-7-15 00:00:00",1588.54,-0.704289,0.605486,-0.179468,0.927086,1.096058,0.966338,0.340843,-0.202217,-0.268186,-0.318494,-0.284071,-0.87126
1588,8,"1588-8-15 00:00:00",1588.62,1.922617,0.826201,1.521255,0.731419,1.598368,1.694085,1.532549,0.915863,0.371996,0.276308,0.199671,0.20718
1588,9,"1588-9-15 00:00:00",1588.71,0.068456,1.350232,0.695274,1.326256,0.673233,1.468223,1.576904,1.443413,0.877354,0.369509,0.279798,0.20718
1588,10,"1588-10-15 00:00:00",1588.79,0.579573,0.439457,1.388969,0.858296,1.40558,0.820214,1.541516,1.643969,1.520429,0.98656,0.501501,0.410496
1588,11,"1588-11-15 00:00:00",1588.88,-0.270203,0.209797,0.204147,1.057922,0.647761,1.170069,0.661527,1.346118,1.460088,1.358903,0.864759,0.410496
1588,12,"1588-12-15 00:00:00",1588.96,1.305776,0.702266,0.872694,0.774251,1.463497,1.063306,1.512105,1.021059,1.641359,1.735743,1.628904,1.148068
1589,1,"1589-1-15 00:00:00",1589.04,-0.196092,0.752524,0.453587,0.652591,0.60367,1.249516,0.909411,1.34194,0.898598,1.493296,1.594316,1.502665
1589,2,"1589-2-15 00:00:00",1589.12,-2.540476,-1.855783,-0.773084,-0.782249,-0.455102,-0.38582,0.292283,0.051571,0.514556,0.147924,0.752838,0.88719
1589,3,"1589-3-15 00:00:00",1589.21,0.017191,-1.711147,-1.469331,-0.650083,-0.683331,-0.404605,-0.348115,0.276573,0.053296,0.489788,0.144716,0.721285
1589,4,"1589-4-15 00:00:00",1589.29,-0.645201,-0.42588,-1.711993,-1.547293,-0.835515,-0.853378,-0.58797,-0.524233,0.070546,-0.127324,0.295986,-0.02249
1589,5,"1589-5-15 00:00:00",1589.38,0.757619,0.076235,0.07003,-1.108703,-1.057971,-0.476771,-0.52813,-0.309309,-0.269569,0.275004,0.076957,0.470155
1589,6,"1589-6-15 00:00:00",1589.46,0.430656,0.80582,0.293433,0.257653,-0.80362,-0.797426,-0.292577,-0.355751,-0.163827,-0.135595,0.373059,0.180305
1589,7,"1589-7-15 00:00:00",1589.54,0.491664,0.625464,0.907702,0.475852,0.4269,-0.545423,-0.566194,-0.118153,-0.189491,-0.019125,-0.00027,0.477475
1589,8,"1589-8-15 00:00:00",1589.62,0.17887,0.454718,0.594994,0.854824,0.492513,0.450981,-0.440172,-0.469593,-0.058387,-0.129402,0.028536,0.044188
1589,9,"1589-9-15 00:00:00",1589.71,-1.23797,-0.718221,-0.306597,-0.062902,0.251952,-0.008927,-0.00241,-0.794515,-0.80102,-0.395739,-0.445653,-0.280433
1589,10,"1589-10-15 00:00:00",1589.79,-1.987808,-2.187538,-1.646302,-1.175099,-0.862212,-0.500876,-0.676274,-0.622159,-1.324101,-1.302158,-0.893768,-0.918377
1589,11,"1589-11-15 00:00:00",1589.88,-0.270203,-1.531253,-1.888944,-1.525464,-1.146639,-0.877483,-0.55024,-0.711786,-0.661307,-1.322554,-1.304934,-0.918377
1589,12,"1589-12-15 00:00:00",1589.96,2.131168,1.262,-0.068535,-0.627646,-0.481286,-0.254393,-0.088601,0.154059,-0.044143,-0.036882,-0.697762,-0.713283
1590,1,"1590-1-15 00:00:00",1590.04,-0.459728,1.133475,0.757115,-0.26975,-0.740445,-0.602995,-0.387852,-0.225586,0.010004,-0.168133,-0.154905,-0.778792
1590,2,"1590-2-15 00:00:00",1590.12,-0.063518,-0.354835,0.868791,0.615187,-0.263823,-0.69181,-0.574445,-0.3797,-0.229722,-0.00805,-0.175961,-0.163316
1590,3,"1590-3-15 00:00:00",1590.21,-2.288388,-1.594927,-1.519179,-0.312931,-0.385805,-1.076696,-1.40367,-1.246694,-1.023532,-0.846334,-0.604661,-0.736207
1590,4,"1590-4-15 00:00:00",1590.29,-1.568144,-2.615278,-2.118077,-2.014161,-0.912543,-0.922926,-1.514639,-1.791522,-1.624881,-1.396419,-1.211442,-0.96554
1590,5,"1590-5-15 00:00:00",1590.38,0.256107,-0.889748,-1.945377,-1.684964,-1.673491,-0.730079,-0.760477,-1.325575,-1.602332,-1.461246,-1.256981,-1.090156
1590,6,"1590-6-15 00:00:00",1590.46,-3.739926,-2.362525,-2.72967,-3.375661,-3.00468,-2.881325,-1.926623,-1.871995,-2.332764,-2.539729,-2.360983,-2.126464
1590,7,"1590-7-15 00:00:00",1590.54,-3.831096,-5.134232,-3.952386,-4.085117,-4.533659,-4.116639,-3.930492,-2.982503,-2.870902,-3.253376,-3.407165,-3.200585
1590,8,"1590-8-15 00:00:00",1590.62,-1.574702,-3.665902,-4.941607,-4.088133,-4.244027,-4.670357,-4.305226,-4.138225,-3.251743,-3.139687,-3.495017,-3.636313
1590,9,"1590-9-15 00:00:00",1590.71,-1.23797,-1.907393,-3.589753,-4.775225,-4.110034,-4.28547,-4.69995,-4.380929,-4.235344,-3.406024,-3.299388,-3.636313
1590,10,"1590-10-15 00:00:00",1590.79,-1.13629,-1.610087,-2.133699,-3.577872,-4.675105,-4.127233,-4.312739,-4.715487,-4.432863,-4.305253,-3.525346,-3.424728
1590,11,"1590-11-15 00:00:00",1590.88,-2.852987,-2.705299,-2.82438,-3.128062,-4.315162,-5.266446,-4.744565,-4.891564,-5.247233,-4.963896,-4.82569,-4.066499
1590,12,"1590-12-15 00:00:00",1590.96,-0.345009,-2.168697,-2.341896,-2.562554,-2.900419,-4.022504,-4.946595,-4.510114,-4.679874,-5.041365,-4.79576,-4.68178
1591,1,"1591-1-15 00:00:00",1591.04,-0.196092,-0.366944,-1.83389,-2.083418,-2.340944,-2.690591,-3.755541,-4.651138,-4.279311,-4.465549,-4.830348,-4.616272
1591,2,"1591-2-15 00:00:00",1591.12,-0.063518,-0.176053,-0.326687,-1.590075,-1.864321,-2.136873,-2.489289,-3.504605,-4.372624,-4.051464,-4.24989,-4.616272
1591,3,"1591-3-15 00:00:00",1591.21,2.490174,1.645619,1.205215,0.867124,-0.392609,-0.770832,-1.123116,-1.533239,-2.553781,-3.436632,-3.191093,-3.428893
1591,4,"1591-4-15 00:00:00",1591.29,0.635318,2.119529,1.654442,1.317954,1.023035,-0.121691,-0.493519,-0.844016,-1.249837,-2.232532,-3.092159,-2.881376
1591,5,"1591-5-15 00:00:00",1591.38,-0.288545,0.235162,1.532856,1.275437,1.045949,0.817955,-0.208598,-0.547926,-0.87435,-1.257595,-2.191709,-3.016711
1591,6,"1591-6-15 00:00:00",1591.46,1.597148,0.88742,1.050338,2.03914,1.773693,1.529586,1.287056,0.30453,-0.046653,-0.384677,-0.775505,-1.690553
1591,7,"1591-7-15 00:00:00",1591.54,2.769701,2.961346,2.203585,2.167688,2.923486,2.616292,2.333885,2.058035,1.09368,0.718265,0.35793,-0.050385
1591,8,"1591-8-15 00:00:00",1591.62,0.368712,2.128291,2.558713,2.045082,2.062542,2.774667,2.523712,2.280618,2.034236,1.132453,0.777106,0.432515
1591,9,"1591-9-15 00:00:00",1591.71,-0.984599,-0.417659,1.163746,1.724982,1.405138,1.501464,2.214144,2.034712,1.847512,1.646647,0.816682,0.495473
1591,10,"1591-10-15 00:00:00",1591.79,-1.056907,-1.384432,-0.903842,0.504443,1.093317,0.881411,1.021998,1.724912,1.596202,1.450727,1.285271,0.515198
1591,11,"1591-11-15 00:00:00",1591.88,-0.270203,-0.89997,-1.24906,-0.89354,0.335498,0.888131,0.71766,0.864054,1.535861,1.430332,1.304788,1.156969
1591,12,"1591-12-15 00:00:00",1591.96,-2.821186,-2.096402,-2.241402,-2.360502,-1.933428,-0.730804,-0.133541,-0.2139,-0.014761,0.6714,0.619913,0.541688
1592,1,"1592-1-15 00:00:00",1592.04,-1.228996,-2.746601,-2.334385,-2.472895,-2.581819,-2.19598,-1.083385,-0.507191,-0.559037,-0.352144,0.315845,0.285032
1592,2,"1592-2-15 00:00:00",1592.12,-0.063518,-0.876509,-2.22271,-2.016058,-2.20802,-2.354355,-2.035608,-1.025091,-0.493342,-0.544469,-0.350402,0.285032
1592,3,"1592-3-15 00:00:00",1592.21,0.017191,-0.031416,-0.689081,-1.883892,-1.772124,-1.987286,-2.153751,-1.883495,-0.954601,-0.460328,-0.511669,-0.329456
1592,4,"1592-4-15 00:00:00",1592.29,-0.108067,-0.061627,-0.083422,-0.63619,-1.706325,-1.639618,-1.859156,-2.032184,-1.79475,-0.929616,-0.464583,-0.514173
1592,5,"1592-5-15 00:00:00",1592.38,2.650279,1.723982,1.382894,1.147801,0.514136,-0.569515,-0.6132,-0.898603,-1.128659,-0.962482,-0.189826,0.216067
1592,6,"1592-6-15 00:00:00",1592.46,0.816355,2.350872,1.814697,1.552435,1.344192,0.763328,-0.248017,-0.314403,-0.602881,-0.839287,-0.699445,0.022056
1592,7,"1592-7-15 00:00:00",1592.54,-0.254852,0.380779,1.735386,1.427328,1.266543,1.120267,0.614508,-0.309615,-0.368725,-0.638456,-0.86213,-0.729487
1592,8,"1592-8-15 00:00:00",1592.62,-0.342373,-0.405004,0.1184,1.319576,1.120623,1.018091,0.912494,0.463433,-0.389795,-0.44181,-0.694576,-0.906177
1592,9,"1592-9-15 00:00:00",1592.71,2.347247,1.35959,0.94557,1.180218,2.117053,1.871854,1.722733,1.578729,1.1191,0.278532,0.193552,-0.078279
1592,10,"1592-10-15 00:00:00",1592.79,1.397814,2.539685,1.838536,1.447618,1.60877,2.423629,2.18675,2.034463,1.885983,1.439633,0.62873,0.531671
1592,11,"1592-11-15 00:00:00",1592.88,1.265295,1.805967,2.70719,2.146699,1.790961,1.916152,2.648326,2.4237,2.273923,2.126081,1.694874,0.913212
1592,12,"1592-12-15 00:00:00",1592.96,0.480384,1.183819,1.698488,2.525067,2.089339,1.793048,1.919041,2.607215,2.409149,2.275767,2.140844,1.733587
1593,1,"1593-1-15 00:00:00",1593.04,0.615979,0.74349,1.276048,1.728896,2.478263,2.112132,1.851696,1.972794,2.62053,2.440558,2.318122,2.192027
1593,2,"1593-2-15 00:00:00",1593.12,-0.685033,-0.046829,0.222249,0.771041,1.247686,1.986577,1.707116,1.504567,1.646804,2.281772,2.134914,2.037593
1593,3,"1593-3-15 00:00:00",1593.21,0.017191,-0.452892,-0.028023,0.197067,0.687394,1.132814,1.827963,1.589407,1.413493,1.557126,2.167594,2.037593
1593,4,"1593-4-15 00:00:00",1593.29,0.854738,0.591292,0.100983,0.369224,0.520779,0.933824,1.326342,1.962742,1.737432,1.56769,1.699145,2.276831
1593,5,"1593-5-15 00:00:00",1593.38,1.531456,1.61818,1.298594,0.790231,0.947331,1.031349,1.371259,1.708327,2.284486,2.059295,1.885712,1.998826
1593,6,"1593-6-15 00:00:00",1593.46,-0.312161,0.826856,1.120639,0.961707,0.570668,0.74095,0.841088,1.17505,1.508086,2.06761,1.87076,1.718412
1593,7,"1593-7-15 00:00:00",1593.54,0.874544,0.381376,1.131341,1.355984,1.203585,0.835691,0.973562,1.05319,1.355321,1.662311,2.188248,1.999044
1593,8,"1593-8-15 00:00:00",1593.62,0.368712,0.843105,0.503088,1.132471,1.346241,1.221797,0.890458,1.018363,1.093568,1.379094,1.672057,2.175735
1593,9,"1593-9-15 00:00:00",1593.71,-1.81756,-0.982526,-0.310308,-0.407666,0.261754,0.54952,0.509824,0.259434,0.422696,0.530669,0.833181,1.140862
1593,10,"1593-10-15 00:00:00",1593.79,-1.056907,-1.949299,-1.353907,-0.750157,-0.788671,-0.150932,0.148829,0.143461,-0.065694,0.107595,0.227329,0.530912
1593,11,"1593-11-15 00:00:00",1593.88,0.437645,-0.419948,-1.316661,-0.951077,-0.48438,-0.551719,0.008647,0.274584,0.262066,0.058516,0.216179,0.325257
1593,12,"1593-12-15 00:00:00",1593.96,-1.829173,-0.943655,-1.322936,-1.961835,-1.581618,-1.107572,-1.120834,-0.562427,-0.27697,-0.25636,-0.421751,-0.248622
1594,1,"1594-1-15 00:00:00",1594.04,-0.547449,-1.611689,-1.047666,-1.37774,-1.953419,-1.628609,-1.199912,-1.210759,-0.686331,-0.411754,-0.385855,-0.537711
1594,2,"1594-2-15 00:00:00",1594.12,0.139502,-0.276647,-1.208758,-0.827538,-1.159194,-1.712595,-1.446954,-1.069903,-1.092704,-0.608592,-0.353945,-0.33283
1594,3,"1594-3-15 00:00:00",1594.21,0.017191,0.10626,-0.211133,-1.020895,-0.723297,-1.040318,-1.565097,-1.337279,-0.996551,-1.02533,-0.572457,-0.33283
1594,4,"1594-4-15 00:00:00",1594.29,0.854738,0.591292,0.546495,0.213375,-0.55403,-0.339865,-0.666959,-1.185705,-1.002334,-0.70419,-0.74901,-0.33283
1594,5,"1594-5-15 00:00:00",1594.38,0.800759,1.122663,0.903785,0.833385,0.513264,-0.206815,-0.042612,-0.36915,-0.8762,-0.724496,-0.458654,-0.514394
1594,6,"1594-6-15 00:00:00",1594.46,-1.507233,-0.47909,0.08011,0.076089,0.123759,-0.088852,-0.69627,-0.50959,-0.785602,-1.24077,-1.080049,-0.811346
1594,7,"1594-7-15 00:00:00",1594.54,2.013563,0.343364,0.706245,0.994175,0.884301,0.849536,0.595243,-0.01812,0.110805,-0.186416,-0.650915,-0.528322
1594,8,"1594-8-15 00:00:00",1594.62,0.368712,1.615522,0.472801,0.770663,1.026957,0.933522,0.903157,0.667318,0.09068,0.205925,-0.080526,-0.528322
1594,9,"1594-9-15 00:00:00",1594.71,-0.984599,-0.417659,0.75519,-0.050383,0.280507,0.566453,0.525356,0.530987,0.337249,-0.185487,-0.061661,-0.321348
1594,10,"1594-10-15 00:00:00",1594.79,2.269782,0.871538,0.893631,1.686581,0.876675,1.084944,1.282434,1.195341,1.159724,0.942577,0.416335,0.505269
1594,11,"1594-11-15 00:00:00",1594.88,-0.509809,1.193513,0.41895,0.526139,1.281455,0.604734,0.82382,1.03099,0.970162,0.952936,0.760551,0.269846
1594,12,"1594-12-15 00:00:00",1594.96,-2.162414,-1.812148,-0.217446,-0.637868,-0.413263,0.364667,-0.172078,0.090054,0.333838,0.319431,0.339214,0.187042
1595,1,"1595-1-15 00:00:00",1595.04,-1.238522,-2.306319,-2.113049,-0.754641,-1.06552,-0.826939,-0.081767,-0.545921,-0.277277,-0.026151,-0.020306,0.015324
1595,2,"1595-2-15 00:00:00",1595.12,-1.782496,-2.048681,-2.800706,-2.618192,-1.389327,-1.61517,-1.357592,-0.631765,-1.031444,-0.751938,-0.489836,-0.462255
1595,3,"1595-3-15 00:00:00",1595.21,2.32277,0.366382,-0.377277,-1.315554,-1.367824,-0.403307,-0.700848,-0.535335,0.086704,-0.333069,-0.106833,0.110636
1595,4,"1595-4-15 00:00:00",1595.29,0.317604,1.79055,0.463527,-0.17505,-1.032038,-1.118611,-0.263189,-0.551274,-0.408422,0.16914,-0.232886,-0.022831
1595,5,"1595-5-15 00:00:00",1595.38,0.757619,0.729154,1.835999,0.74293,0.152986,-0.654209,-0.771415,-0.007942,-0.294883,-0.176505,0.358003,-0.033551
1595,6,"1595-6-15 00:00:00",1595.46,2.944975,2.510886,2.172188,2.916987,1.850756,1.217206,0.38971,0.202625,0.852334,0.532502,0.601004,1.072736
1595,7,"1595-7-15 00:00:00",1595.54,2.363165,3.599676,3.277444,2.935564,3.533172,2.536912,1.910721,1.098598,0.879597,1.453832,1.121348,1.159605
1595,8,"1595-8-15 00:00:00",1595.62,1.922617,2.906372,3.906914,3.673673,3.37078,3.894514,2.973155,2.372565,1.58973,1.35829,1.879828,1.54572
1595,9,"1595-9-15 00:00:00",1595.71,-1.23797,0.464288,1.64679,2.755947,2.739488,2.589812,3.156166,2.372737,1.859616,1.157894,0.964671,1.482762
1595,10,"1595-10-15 00:00:00",1595.79,-0.330877,-1.063902,0.191149,1.249457,2.297748,2.3522,2.264296,2.825443,2.124598,1.661947,1.011353,0.836549
1595,11,"1595-11-15 00:00:00",1595.88,-1.044606,-0.932773,-1.412098,-0.3177,0.678674,1.691841,1.806469,1.775285,2.340021,1.715314,1.302985,0.703663
1595,12,"1595-12-15 00:00:00",1595.96,0.121343,-0.626104,-0.677635,-1.146065,-0.231115,0.657225,1.592621,1.714079,1.697327,2.239265,1.657767,1.271132
1596,1,"1596-1-15 00:00:00",1596.04,0.331178,0.306874,-0.319914,-0.424449,-0.876961,-0.087322,0.714145,1.581088,1.70129,1.691164,2.209215,1.661171
1596,2,"1596-2-15 00:00:00",1596.12,2.058147,1.620303,1.356561,0.674209,0.460687,-0.037662,0.611631,1.30452,2.080972,2.170175,2.140176,2.615496
1596,3,"1596-3-15 00:00:00",1596.21,-1.517831,0.366411,0.470884,0.456583,-0.021009,-0.140206,-0.544676,0.094183,0.778081,1.543954,1.66132,1.661182
1596,4,"1596-4-15 00:00:00",1596.29,-0.001649,-1.030424,0.291052,0.400022,0.402249,-0.019573,-0.129159,-0.505924,0.087686,0.73302,1.46323,1.581854
1596,5,"1596-5-15 00:00:00",1596.38,-1.902775,-1.291471,-1.849109,-0.627323,-0.41919,-0.334018,-0.657461,-0.713251,-1.029116,-0.440999,0.198474,0.920798
1596,6,"1596-6-15 00:00:00",1596.46,2.235435,0.225591,0.178851,-0.545792,0.353606,0.440613,0.444934,0.087085,-0.015075,-0.354909,0.16515,0.744491
1596,7,"1596-7-15 00:00:00",1596.54,2.363165,3.118506,1.456605,1.23899,0.477391,1.18516,1.198393,1.14984,0.771436,0.636151,0.280087,0.744491
1596,8,"1596-8-15 00:00:00",1596.62,1.145665,2.379487,3.103734,1.766614,1.558306,0.850815,1.472135,1.469288,1.410873,1.042506,0.901966,0.551434
1596,9,"1596-9-15 00:00:00",1596.71,0.494508,1.112271,2.163079,2.86907,1.759659,1.588162,0.946609,1.520224,1.519817,1.466082,1.117306,0.981921
1596,10,"1596-10-15 00:00:00",1596.79,-0.330877,0.110965,0.707437,1.688882,2.397576,1.467529,1.345535,0.775178,1.326533,1.341628,1.303514,0.981921
1596,11,"1596-11-15 00:00:00",1596.88,-0.1504,-0.326374,0.007149,0.53295,1.429343,2.109623,1.295541,1.201628,0.681761,1.209094,1.232618,1.204113
1596,12,"1596-12-15 00:00:00",1596.96,0.587695,0.296549,0.0575,0.276353,0.708811,1.505869,2.132568,1.385422,1.296457,0.804414,1.299542,1.319992
1597,1,"1597-1-15 00:00:00",1597.04,3.330529,2.657114,2.035826,1.580574,1.595485,1.860324,2.50062,3.017493,2.269268,2.13872,1.6315,2.065272
1597,2,"1597-2-15 00:00:00",1597.12,0.139502,2.353175,2.192465,1.79689,1.451414,1.491652,1.753265,2.36385,2.865499,2.177566,2.063891,1.588526
1597,3,"1597-3-15 00:00:00",1597.21,-0.785628,-0.438166,1.450433,1.504763,1.266865,1.022593,1.104173,1.38186,1.983517,2.485013,1.859354,1.770465
1597,4,"1597-4-15 00:00:00",1597.29,-1.395171,-1.478893,-1.102952,0.592888,0.761705,0.632622,0.469066,0.589469,0.886291,1.485843,1.991786,1.424202
1597,5,"1597-5-15 00:00:00",1597.38,-0.016219,-0.957123,-1.18709,-0.946205,0.516621,0.681788,0.574821,0.430192,0.547086,0.831018,1.40434,1.892974
1597,6,"1597-6-15 00:00:00",1597.46,0.044957,0.019489,-0.738309,-0.989684,-0.816748,0.482921,0.640479,0.547401,0.415842,0.528095,0.79953,1.348683
1597,7,"1597-7-15 00:00:00",1597.54,0.085128,0.088216,0.061524,-0.589243,-0.838814,-0.706236,0.47157,0.620853,0.537292,0.41543,0.522841,0.782636
1597,8,"1597-8-15 00:00:00",1597.62,2.211604,1.557512,1.265259,1.069431,0.37754,0.05301,0.095508,1.127289,1.226866,1.115141,0.970823,1.047501
1597,9,"1597-9-15 00:00:00",1597.71,1.821362,2.734926,2.225084,1.914493,1.682891,1.008245,0.660768,0.656637,1.587029,1.657784,1.532333,1.377198
1597,10,"1597-10-15 00:00:00",1597.79,-1.056907,0.518409,1.608021,1.40777,1.260553,1.13219,0.569593,0.283522,0.306141,1.205177,1.295829,1.196794
1597,11,"1597-11-15 00:00:00",1597.88,-0.390006,-0.981213,0.202322,1.189267,1.084034,0.995229,0.907421,0.406902,0.151554,0.181258,1.040751,1.137256
1597,12,"1597-12-15 00:00:00",1597.96,1.006044,0.417762,-0.23821,0.634858,1.457765,1.347384,1.250996,1.155751,0.674623,0.419737,0.434304,1.241208
1598,1,"1598-1-15 00:00:00",1598.04,1.758242,1.87458,1.282868,0.60583,1.273779,1.960435,1.826817,1.709138,1.595245,1.119829,0.856626,0.850526
1598,2,"1598-2-15 00:00:00",1598.12,1.788571,2.405245,2.459995,1.914401,1.260472,1.80543,2.399331,2.252906,2.122143,1.99602,1.528223,1.260287
1598,3,"1598-3-15 00:00:00",1598.21,-1.516816,0.184289,1.096846,1.396207,1.073829,0.582278,1.146239,1.75332,1.666192,1.583044,1.496486,1.078601
1598,4,"1598-4-15 00:00:00",1598.29,2.361262,0.572655,1.422669,2.01944,2.190364,1.83474,1.327695,1.799992,2.330697,2.220509,2.11676,2.012001
1598,5,"1598-5-15 00:00:00",1598.38,-0.484452,1.272744,0.194511,0.988076,1.585482,1.800133,1.520092,1.080896,1.543598,2.063756,1.97864,1.895654
1598,6,"1598-6-15 00:00:00",1598.46,1.525895,0.706247,1.838545,0.867277,1.49119,1.990613,2.164011,1.886375,1.457338,1.875043,2.354529,2.263638
1598,7,"1598-7-15 00:00:00",1598.54,0.501286,1.374718,0.833565,1.795357,0.968777,1.530048,1.994366,2.164335,1.912244,1.511748,1.908315,2.367045
1598,8,"1598-8-15 00:00:00",1598.62,0.013169,0.348874,1.10244,0.715522,1.589684,0.879518,1.407861,1.854694,2.029948,1.806241,1.436566,1.820777
1598,9,"1598-9-15 00:00:00",1598.71,-2.10421,-1.418024,-0.858974,-0.029368,-0.222519,0.664289,0.099528,0.650141,1.121927,1.334479,1.163329,0.84535
1598,10,"1598-10-15 00:00:00",1598.79,-0.238667,-1.588804,-1.258785,-0.84085,-0.122773,-0.288359,0.529104,0.017922,0.538941,0.991925,1.202813,1.048666
1598,11,"1598-11-15 00:00:00",1598.88,-0.270203,-0.345086,-1.411896,-1.19564,-0.851675,-0.209856,-0.35531,0.406694,-0.062107,0.433682,0.869846,1.078435
1598,12,"1598-12-15 00:00:00",1598.96,-0.345009,-0.417201,-0.461367,-1.360358,-1.195124,-0.895379,-0.308444,-0.43729,0.279996,-0.153496,0.321117,0.742725
1599,1,"1599-1-15 00:00:00",1599.04,-0.459728,-0.545726,-0.58081,-0.604098,-1.387037,-1.247507,-0.975796,-0.42958,-0.543577,0.137423,-0.265454,0.191603
1599,2,"1599-2-15 00:00:00",1599.12,-0.266538,-0.492512,-0.57883,-0.616915,-0.641263,-1.349996,-1.233856,-0.988572,-0.479958,-0.585767,0.060738,-0.319051
1599,3,"1599-3-15 00:00:00",1599.21,-0.682749,-0.643752,-0.761317,-0.806636,-0.821483,-0.829154,-1.467748,-1.357828,-1.124759,-0.64034,-0.733431,-0.111802
1599,4,"1599-4-15 00:00:00",1599.29,-1.064288,-1.18474,-1.087972,-1.137416,-1.143743,-1.131672,-1.118239,-1.693846,-1.58182,-1.353178,-0.884707,-0.962984
1599,5,"1599-5-15 00:00:00",1599.38,-0.016219,-0.732737,-0.95272,-0.933456,-1.010312,-1.038609,-1.043476,-1.042681,-1.590399,-1.495599,-1.287038,-0.846637
1599,6,"1599-6-15 00:00:00",1599.46,0.468632,0.306801,-0.330607,-0.595368,-0.633559,-0.740481,-0.795159,-0.822101,-0.839272,-1.370253,-1.295557,-1.109346
1599,7,"1599-7-15 00:00:00",1599.54,-2.799113,-1.580398,-1.267966,-1.568636,-1.661343,-1.597662,-1.619964,-1.610773,-1.58678,-1.561495,-2.029268,-1.92943
1599,8,"1599-8-15 00:00:00",1599.62,1.055657,-1.182312,-0.688811,-0.593721,-0.955854,-1.113193,-1.110656,-1.173958,-1.199703,-1.205287,-1.204874,-1.670393
1599,9,"1599-9-15 00:00:00",1599.71,-0.371731,0.463799,-1.142875,-0.757213,-0.674796,-0.999231,-1.14601,-1.146515,-1.207504,-1.233229,-1.239589,-1.239906
1599,10,"1599-10-15 00:00:00",1599.79,-1.875148,-1.523704,-0.64364,-1.835064,-1.429197,-1.296341,-1.546766,-1.64818,-1.620728,-1.654335,-1.658312,-1.646539
1599,11,"1599-11-15 00:00:00",1599.88,-2.045306,-2.658627,-2.319148,-1.488406,-2.449418,-2.039825,-1.876478,-2.07311,-2.14003,-2.090698,-2.101912,-2.087618
1599,12,"1599-12-15 00:00:00",1599.96,-2.162414,-2.853434,-3.286688,-2.968324,-2.191029,-3.003875,-2.597797,-2.415574,-2.57201,-2.612458,-2.546135,-2.539207
1600,1,"1600-1-15 00:00:00",1600.04,-2.214395,-2.968101,-3.46999,-3.815723,-3.5181,-2.789627,-3.499541,-3.101103,-2.907777,-3.033978,-3.054322,-2.975207
1600,2,"1600-2-15 00:00:00",1600.12,-0.266538,-1.682426,-2.508888,-3.07596,-3.47541,-3.274097,-2.648363,-3.330374,-2.980857,-2.814431,-2.945735,-2.975207
1600,3,"1600-3-15 00:00:00",1600.21,-0.785628,-0.713519,-1.764984,-2.496663,-3.033255,-3.425754,-3.267204,-2.702444,-3.347031,-3.026179,-2.873034,-3.000771
1600,4,"1600-4-15 00:00:00",1600.29,-1.222198,-1.361592,-1.228881,-2.064278,-2.699216,-3.186505,-3.553039,-3.412821,-2.886659,-3.491508,-3.187668,-3.040008
1600,5,"1600-5-15 00:00:00",1600.38,0.528433,-0.470471,-0.799344,-0.802914,-1.607202,-2.243452,-2.745215,-3.132094,-3.040579,-2.575742,-3.172066,-2.904673
